"Plot_ID","taxon","animal_species","plant_species","type","unit","RegTime","Treatment2","method","Treatment3"
"OG49","Lepidoptera","Gymnelia_sp_826","Heisteria_concinna","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR18","Lepidoptera","Gymnelia_sp_826","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG28","Lepidoptera","Gymnelia_sp_826","Plantaginaceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR34","Lepidoptera","Gymnelia_sp_826","Ruagea_glabra","pollen_transport","pollen",38,"pasture regeneration late","Canopy","regeneration late"
"OG28","Lepidoptera","Gymnelia_sp_826","Stellaria_media","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR06","Lepidoptera","Halysidota_schausi_929","Cecropia_insignis","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"CR06","Lepidoptera","Halysidota_schausi_929","Guarea_cartaguenya","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"PR27","Lepidoptera","Halysidota_schausi_929","Jacaratia_spinosa","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"PR27","Lepidoptera","Halysidota_schausi_929","Marcgravia_umbellata","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"PR29","Lepidoptera","Halysidota_schausi_929","Sloanea_spc","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"PR23","Lepidoptera","Halysidota_sp_930","Caryophyllaceae_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PA55","Lepidoptera","Halysidota_sp_930","Cestrum_schlechtendalii","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PR23","Lepidoptera","Halysidota_sp_930","Epidendrum_rigidum","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG41","Lepidoptera","Halysidota_sp_930","Guarea_cartaguenya","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG41","Lepidoptera","Halysidota_sp_930","Guarea_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR23","Lepidoptera","Halysidota_sp_930","Stellaria_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PA53","Lepidoptera","Halysidota_sp_931","Cecropia_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PA53","Lepidoptera","Halysidota_sp_931","Cestrum_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"CR01","Lepidoptera","Heliactinidia_sitia_901","Magnoliopsida_spc","pollen_transport","pollen",6,"cacao regeneration early","Understory","regeneration early"
"CA60","Lepidoptera","Heliura_nr_zonata_829","Asteraceae_spc","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"CA60","Lepidoptera","Heliura_nr_zonata_829","Begonia_glabra","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG38","Lepidoptera","Heliura_nr_zonata_829","Cecropia_garciae","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CA60","Lepidoptera","Heliura_nr_zonata_829","Cecropia_insignis","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG38","Lepidoptera","Heliura_nr_zonata_829","Croton_tessmannii","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CA60","Lepidoptera","Heliura_nr_zonata_829","Magnoliopsida_spc","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG38","Lepidoptera","Heliura_nr_zonata_829","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR18","Lepidoptera","Heliura_sp_828","Cecropia_spc","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG52","Lepidoptera","Heliura_sp_828","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR21","Lepidoptera","Heliura_sp_828","Fabaceae_spc","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"CR18","Lepidoptera","Heliura_sp_828","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG52","Lepidoptera","Heliura_sp_828","Ipomoea_philomega","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR21","Lepidoptera","Heliura_sp_828","Magnoliopsida_spc","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"OG52","Lepidoptera","Heliura_sp_828","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR21","Lepidoptera","Heliura_sp_828","Ruagea_glabra","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"OG52","Lepidoptera","Heliura_sp_828","Solanum_uncinellum","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG39","Lepidoptera","Hypocrita_nr_chalybea_903","Asteraceae_spc","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG52","Lepidoptera","Hypocrita_nr_chalybea_903","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Hypocrita_nr_chalybea_903","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG39","Lepidoptera","Hypocrita_nr_chalybea_903","Clusia_nemorosa","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR21","Lepidoptera","Hypocrita_nr_chalybea_903","Clusia_nemorosa","pollen_transport","pollen",36,"pasture regeneration late","Canopy","regeneration late"
"PR23","Lepidoptera","Hypocrita_nr_chalybea_903","Cosmibuena_grandiflora","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PA55","Lepidoptera","Hypocrita_nr_chalybea_903","Inga_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PA55","Lepidoptera","Hypocrita_nr_chalybea_903","Magnoliopsida_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PA55","Lepidoptera","Hypocrita_nr_chalybea_903","Melastomataceae_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"OG39","Lepidoptera","Hypocrita_nr_chalybea_903","Pouteria_torta","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG39","Lepidoptera","Hypocrita_nr_chalybea_903","Sloanea_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Hypocrita_nr_chalybea_903","Souroubea_guianensis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR23","Lepidoptera","Hypocrita_nr_chalybea_903","Stellaria_graminea","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"CA60","Lepidoptera","Hypocrita_phanoptoides_904","Cecropia_insignis","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"PR34","Lepidoptera","Hypocrita_phanoptoides_904","Palicourea_allenii","pollen_transport","pollen",38,"pasture regeneration late","Canopy","regeneration late"
"CA60","Lepidoptera","Hypocrita_phanoptoides_904","Parkia_multijuga","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG38","Lepidoptera","Hypocrita_sp_905","Asteraceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG38","Lepidoptera","Hypocrita_sp_905","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG42","Lepidoptera","Idalus_carinosa_933","Pouteria_silvestris","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR24","Lepidoptera","Idalus_carinosa_933","Pouteria_torta","pollen_transport","pollen",21,"pasture regeneration late","Canopy","regeneration late"
"OG42","Lepidoptera","Idalus_cf_aleteria_932","Guarea_gentryi","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR14","Lepidoptera","Idalus_nr_sublineata_936","Cecropia_insignis","pollen_transport","pollen",38,"cacao regeneration late","Understory","regeneration late"
"CR14","Lepidoptera","Idalus_nr_sublineata_936","Cecropia_spc","pollen_transport","pollen",38,"cacao regeneration late","Understory","regeneration late"
"PA58","Lepidoptera","Idalus_nr_sublineata_936","Cestrum_schlechtendalii","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"OG45","Lepidoptera","Idalus_nr_sublineata_936","Morella_pubescens","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG45","Lepidoptera","Idalus_nr_sublineata_936","Sapotaceae_sp_JSA315_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PA55","Lepidoptera","Idalus_nr_sublineata_936","Sapotaceae_sp_JSA315_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"OG45","Lepidoptera","Idalus_nr_sublineata_936","Sapotaceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PA55","Lepidoptera","Idalus_nr_sublineata_936","Sapotaceae_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"OG38","Lepidoptera","Idalus_tybris_937","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG38","Lepidoptera","Idalus_tybris_937","Chrysophyllum_eximium","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG38","Lepidoptera","Idalus_tybris_937","Guarea_cartaguenya","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR33","Lepidoptera","Isanthrene_meridensis_831","Cecropia_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR33","Lepidoptera","Isanthrene_meridensis_831","Cestrum_schlechtendalii","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Isanthrene_meridensis_831","Discophora_guianensis","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"PR33","Lepidoptera","Isanthrene_meridensis_831","Guarea_macrophylla","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR33","Lepidoptera","Isanthrene_meridensis_831","Guarea_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"CR06","Lepidoptera","Isanthrene_meridensis_831","Ruagea_glabra","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"PR33","Lepidoptera","Isanthrene_meridensis_831","Tapirira_guianensis","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR29","Lepidoptera","Isanthrene_sp_832","Clusia_nemorosa","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"PR29","Lepidoptera","Isanthrene_sp_832","Garcinia_madruno","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Isanthrene_sp_832","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG51","Lepidoptera","Isanthrene_sp_832","Hieronyma_alchorneoides","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG49","Lepidoptera","Kirrostola_metaxantha_gr_940/941","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PA57","Lepidoptera","Kirrostola_sp_nr_940","Guarea_bullata","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PA57","Lepidoptera","Kirrostola_sp_nr_940","Guarea_macrophylla","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"OG28","Lepidoptera","Kirrostola_sp_nr_940","Guarea_macrophylla","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG28","Lepidoptera","Kirrostola_sp_nr_940","Tapirira_guianensis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PA57","Lepidoptera","Kirrostola_sp_nr_940","Virola_elongata","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"PR23","Lepidoptera","Lophocampa_sp_943","Asteraceae_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG51","Lepidoptera","Lophocampa_sp_943","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR27","Lepidoptera","Lophocampa_sp_943","Cecropia_insignis","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"PR23","Lepidoptera","Lophocampa_sp_943","Cecropia_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR22","Lepidoptera","Lophocampa_sp_943","Clusia_nemorosa","pollen_transport","pollen",12,"pasture regeneration early","Understory","regeneration early"
"OG51","Lepidoptera","Lophocampa_sp_943","Hieronyma_alchorneoides","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PR23","Lepidoptera","Lophocampa_sp_943","Magnoliopsida_spc","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"PR27","Lepidoptera","Lophocampa_sp_943","Marcgravia_umbellata","pollen_transport","pollen",27,"pasture regeneration late","Understory","regeneration late"
"OG51","Lepidoptera","Lophocampa_sp_943","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR29","Lepidoptera","Lophocampa_sp_943","Pouteria_caimito","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"PR23","Lepidoptera","Lophocampa_sp_943","Solanum_dulcamara","pollen_transport","pollen",1,"pasture regeneration early","Understory","regeneration early"
"OG51","Lepidoptera","Lophocampa_sp_943","Stellaria_media","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR22","Lepidoptera","Lophocampa_sp_943","Stellaria_media","pollen_transport","pollen",12,"pasture regeneration early","Understory","regeneration early"
"PR29","Lepidoptera","Lophocampa_sp_943","Stellaria_media","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Lophocampa_sp_944","Cecropia_insignis","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Lophocampa_sp_944","Cecropia_spc","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Loxophlebia_sp_1272","Cecropia_insignis","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG39","Lepidoptera","Loxophlebia_sp_1272","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CA60","Lepidoptera","Loxophlebia_sp_1272","Parkia_multijuga","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"CR18","Lepidoptera","Loxophlebia_sp_1272","Parkia_multijuga","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG39","Lepidoptera","Loxophlebia_sp_1272","Stellaria_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG42","Lepidoptera","Lycomorphodes_correbiodes_gr_2096","Pouteria_caimito","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG38","Lepidoptera","Macrocneme_semiviridis_219","Alchorneopsis_floribunda","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR04","Lepidoptera","Macrocneme_semiviridis_219","Cecropia_insignis","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"CR06","Lepidoptera","Macrocneme_semiviridis_219","Cecropia_insignis","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"OG37","Lepidoptera","Macrocneme_semiviridis_219","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG49","Lepidoptera","Macrocneme_semiviridis_219","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG50","Lepidoptera","Macrocneme_semiviridis_219","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG50","Lepidoptera","Macrocneme_semiviridis_219","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Macrocneme_semiviridis_219","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG38","Lepidoptera","Macrocneme_semiviridis_219","Clusia_lineata","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR04","Lepidoptera","Macrocneme_semiviridis_219","Coussapoa_villosa","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"OG51","Lepidoptera","Macrocneme_semiviridis_219","Guarea_guentheri","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG37","Lepidoptera","Macrocneme_semiviridis_219","Guarea_macrophylla","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR18","Lepidoptera","Macrocneme_semiviridis_219","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG51","Lepidoptera","Macrocneme_semiviridis_219","Hieronyma_alchorneoides","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR04","Lepidoptera","Macrocneme_semiviridis_219","Magnoliopsida_spc","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"OG49","Lepidoptera","Macrocneme_semiviridis_219","Mikania_cordifolia","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG43","Lepidoptera","Macrocneme_semiviridis_219","Protium_colombianum","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG51","Lepidoptera","Macrocneme_semiviridis_219","Protium_colombianum","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG38","Lepidoptera","Macrocneme_semiviridis_219","Saurauia_herthae","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR04","Lepidoptera","Macrocneme_semiviridis_219","Stellaria_media","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"OG42","Lepidoptera","Macrocneme_semiviridis_219","Stellaria_media","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG51","Lepidoptera","Macrocneme_semiviridis_219","Triplaris_cumingiana","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR18","Lepidoptera","Macrocneme_semiviridis_219","Vicia_sativa","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Macrocneme_semiviridis_219","Vicia_villosa","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"PA53","Lepidoptera","Macrocneme_sp_833","Cecropia_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"CR16","Lepidoptera","Macroptila_sp_857","Aegiphila_alba","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"OG39","Lepidoptera","Macroptila_sp_857","Caryophyllaceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG28","Lepidoptera","Macroptila_sp_857","Castilla_tunu","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR18","Lepidoptera","Macroptila_sp_857","Cecropia_insignis","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"PR20","Lepidoptera","Macroptila_sp_857","Cecropia_insignis","pollen_transport","pollen",4,"pasture regeneration early","Understory","regeneration early"
"CR18","Lepidoptera","Macroptila_sp_857","Cecropia_spc","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"PR21","Lepidoptera","Macroptila_sp_857","Cecropia_spc","pollen_transport","pollen",36,"pasture regeneration late","Understory","regeneration late"
"CR04","Lepidoptera","Macroptila_sp_857","Clusia_nemorosa","pollen_transport","pollen",21,"cacao regeneration late","Understory","regeneration late"
"PR25","Lepidoptera","Macroptila_sp_857","Clusia_nemorosa","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"CR14","Lepidoptera","Macroptila_sp_857","Coussarea_latifolia","pollen_transport","pollen",38,"cacao regeneration late","Canopy","regeneration late"
"CR04","Lepidoptera","Macroptila_sp_857","Cucurbita_pepo","pollen_transport","pollen",21,"cacao regeneration late","Understory","regeneration late"
"PR25","Lepidoptera","Macroptila_sp_857","Guarea_cartaguenya","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"OG42","Lepidoptera","Macroptila_sp_857","Guarea_gentryi","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG42","Lepidoptera","Macroptila_sp_857","Guarea_kunthiana","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR04","Lepidoptera","Macroptila_sp_857","Heliotropiaceae_spc","pollen_transport","pollen",21,"cacao regeneration late","Canopy","regeneration late"
"CR06","Lepidoptera","Macroptila_sp_857","Heliotropiaceae_spc","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"OG37","Lepidoptera","Macroptila_sp_857","Heliotropiaceae_spc","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG39","Lepidoptera","Macroptila_sp_857","Heliotropiaceae_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR20","Lepidoptera","Macroptila_sp_857","Heliotropiaceae_spc","pollen_transport","pollen",4,"pasture regeneration early","Understory","regeneration early"
"PR21","Lepidoptera","Macroptila_sp_857","Heliotropiaceae_spc","pollen_transport","pollen",36,"pasture regeneration late","Understory","regeneration late"
"CR18","Lepidoptera","Macroptila_sp_857","Hieronyma_alchorneoides","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG39","Lepidoptera","Macroptila_sp_857","Magnoliopsida_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR21","Lepidoptera","Macroptila_sp_857","Magnoliopsida_spc","pollen_transport","pollen",36,"pasture regeneration late","Understory","regeneration late"
"OG48","Lepidoptera","Macroptila_sp_857","Marcgravia_umbellata","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR25","Lepidoptera","Macroptila_sp_857","Marcgravia_umbellata","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"CR06","Lepidoptera","Macroptila_sp_857","Myriopus_spc","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"CR16","Lepidoptera","Macroptila_sp_857","Ochroma_pyramidale","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"CA60","Lepidoptera","Macroptila_sp_857","Parkia_multijuga","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"CR18","Lepidoptera","Macroptila_sp_857","Parkia_multijuga","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG28","Lepidoptera","Macroptila_sp_857","Parkia_multijuga","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG48","Lepidoptera","Macroptila_sp_857","Piper_cavendishioides","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG38","Lepidoptera","Macroptila_sp_857","Pouteria_torta","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR06","Lepidoptera","Macroptila_sp_857","Ruagea_glabra","pollen_transport","pollen",33,"cacao regeneration late","Canopy","regeneration late"
"OG48","Lepidoptera","Macroptila_sp_857","Solanum_tuberosum","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR25","Lepidoptera","Macroptila_sp_857","Sorocea_jaramilloi","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"OG48","Lepidoptera","Macroptila_sp_857","Souroubea_guianensis","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR16","Lepidoptera","Macroptila_sp_857","Stellaria_media","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"OG42","Lepidoptera","Macroptila_sp_857","Stellaria_media","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG39","Lepidoptera","Macroptila_sp_857","Stellaria_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR16","Lepidoptera","Melese_cf_asana_1041","Acalypha_diversifolia","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"PR30","Lepidoptera","Melese_cf_asana_1041","Cecropia_garciae","pollen_transport","pollen",15,"pasture regeneration late","Understory","regeneration late"
"CA60","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"CR10","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",24,"cacao regeneration late","Understory","regeneration late"
"CR18","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",10,"cacao regeneration early","Canopy","regeneration early"
"OG42","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG43","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG47","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG48","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"PA58","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"OG28","Lepidoptera","Melese_cf_asana_1041","Cecropia_insignis","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CR10","Lepidoptera","Melese_cf_asana_1041","Cecropia_spc","pollen_transport","pollen",24,"cacao regeneration late","Understory","regeneration late"
"CR18","Lepidoptera","Melese_cf_asana_1041","Cecropia_spc","pollen_transport","pollen",10,"cacao regeneration early","Understory","regeneration early"
"OG49","Lepidoptera","Melese_cf_asana_1041","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG52","Lepidoptera","Melese_cf_asana_1041","Cecropia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PA58","Lepidoptera","Melese_cf_asana_1041","Cecropia_spc","pollen_transport","pollen",0,"active pasture","Understory","regeneration early"
"CR16","Lepidoptera","Melese_cf_asana_1041","Cestrum_schlechtendalii","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"OG48","Lepidoptera","Melese_cf_asana_1041","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG49","Lepidoptera","Melese_cf_asana_1041","Cestrum_schlechtendalii","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"PR36","Lepidoptera","Melese_cf_asana_1041","Cestrum_schlechtendalii","pollen_transport","pollen",9,"pasture regeneration early","Understory","regeneration early"
"PR19","Lepidoptera","Melese_cf_asana_1041","Cestrum_spc","pollen_transport","pollen",6,"pasture regeneration early","Understory","regeneration early"
"OG37","Lepidoptera","Melese_cf_asana_1041","Clusia_nemorosa","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"OG52","Lepidoptera","Melese_cf_asana_1041","Clusia_spc","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"OG51","Lepidoptera","Melese_cf_asana_1041","Codonanthopsis_crassifolia","pollen_transport","pollen",55,"old-growth forest","Understory","old-growth forest"
"CA60","Lepidoptera","Melese_cf_asana_1041","Coussapoa_villosa","pollen_transport","pollen",0,"active cacao","Understory","regeneration early"
"OG42","Lepidoptera","Melese_cf_asana_1041","Guarea_gentryi","pollen_transport","pollen",55,"old-growth forest","Canopy","old-growth forest"
"CR02","Lepidoptera","Melese_cf_asana_1041","Guarea_kunthiana","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
"CR02","Lepidoptera","Melese_cf_asana_1041","Guarea_macrophylla","pollen_transport","pollen",8,"cacao regeneration early","Understory","regeneration early"
