,Plot_ID,individual_ID,species,comment,trait,value,unit,uncertainty,trait_ID,value_numeric,PREX,Matrix,Latitude,Longitude,Elevation,Treatment,Treatment2,Regeneration_year,RegTime,Legacy
11098,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,NSeedsPerFruit,NA,seeds,,SP04-ARL_220420_OG39_0037-p0028-T1530,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11099,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedWeight,NA,g,,SP04-ARL_220420_OG39_0037-p0028-T1531,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11100,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedWidth,NA,mm,,SP04-ARL_220420_OG39_0037-p0028-T1532,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11101,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0028-T1533,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11102,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',5 fruits in the scale,FruitWeight,0.004,g,estimation,SP04-ARL_220420_OG39_0037-p0028-T1534,0.004,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11103,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',,FruitWidth,1.84,mm,,SP04-ARL_220420_OG39_0037-p0028-T1535,1.84,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11104,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,,FruitWeight,0.68,g,,SP04-ARL_220420_OG39_0037-p0029-T1576,0.68,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11105,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,,FruitWidth,12.04,mm,,SP04-ARL_220420_OG39_0037-p0029-T1577,12.04,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11106,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,,FruitLength,9.77,mm,,SP04-ARL_220420_OG39_0037-p0029-T1578,9.77,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11107,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,too many seeds,NSeedsPerFruit,200,seeds,estimation,SP04-ARL_220420_OG39_0037-p0029-T1579,200,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11108,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,20 seeds on the scale,SeedWeight,1.00E-04,g,estimation,SP04-ARL_220420_OG39_0037-p0029-T1580,1.00E-04,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11109,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,SeedLength,3.27,mm,,SP04-ARL_220420_OG39_0037-p0033-T2036,3.27,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11110,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,,SeedLength,0.96,mm,,SP04-ARL_220420_OG39_0037-p0029-T1582,0.96,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11111,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,,FruitWeight,0.86,g,,SP04-ARL_220420_OG39_0037-p0029-T1583,0.86,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11112,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedWidth,73.14,mm,,SP04-ARL_220420_OG39_0037-p0032-T1707,73.14,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11113,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedWeight,NA,g,,SP04-ARL_220420_OG39_0037-p0028-T1545,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11114,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitWeight,NA,g,,SP04-ARL_220420_OG39_0037-p0032-T1750,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11115,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitWidth,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T1751,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11116,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T1752,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11117,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedWeight,157,g,,SP04-ARL_220420_OG39_0037-p0032-T1754,157,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11118,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedWidth,79.32,mm,,SP04-ARL_220420_OG39_0037-p0032-T1755,79.32,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11119,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedLength,73.23,mm,,SP04-ARL_220420_OG39_0037-p0032-T1756,73.23,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11120,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitWeight,NA,g,,SP04-ARL_220420_OG39_0037-p0032-T1757,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11121,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,SeedWidth,2.06,mm,,SP04-ARL_220420_OG39_0037-p0033-T2035,2.06,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11122,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,FruitWidth,11.99,mm,,SP04-ARL_220420_OG39_0037-p0033-T2010,11.99,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11123,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,FruitWidth,3.55,mm,,SP04-ARL_220420_OG39_0037-p0031-T1800,3.55,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11124,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,FruitLength,2.94,mm,,SP04-ARL_220420_OG39_0037-p0031-T1801,2.94,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11125,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',too small,NSeedsPerFruit,NA,seeds,,SP04-ARL_220420_OG39_0037-p0031-T1802,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11126,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,FruitWeight,0.02,g,,SP04-ARL_220420_OG39_0037-p0031-T1799,0.02,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11127,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedWidth,25.98,mm,,SP04-ARL_220420_OG39_0037-p0032-T17309,25.98,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11128,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedLength,50.18,mm,,SP04-ARL_220420_OG39_0037-p0032-T17310,50.18,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11129,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',,FruitWidth,3.31,mm,,SP04-ARL_220420_OG39_0037-p0028-T1521,3.31,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11130,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',,FruitLength,3.83,mm,,SP04-ARL_220420_OG39_0037-p0028-T1522,3.83,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11131,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,NSeedsPerFruit,NA,seeds,,SP04-ARL_220420_OG39_0037-p0028-T1523,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11132,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedWeight,NA,g,,SP04-ARL_220420_OG39_0037-p0028-T1524,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11133,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedWidth,NA,mm,,SP04-ARL_220420_OG39_0037-p0028-T1525,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11134,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,availability,CA,,,SP04-ARL_220420_OG39_0037-p0031-T22824,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11135,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedWeight,NA,g,,SP04-ARL_220420_OG39_0037-p0028-T1538,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11136,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,FruitLength,12.61,mm,,SP04-ARL_220420_OG39_0037-p0033-T2011,12.61,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11137,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,NSeedsPerFruit,3,seeds,,SP04-ARL_220420_OG39_0037-p0033-T2012,3,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11138,OG39,SP04-ARL_220420_OG39_0037-p0035,Wettinia_quinaria,,availability,CAFL,,,SP04-ARL_220420_OG39_0037-p0035-T22828,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11139,OG39,SP04-ARL_220420_OG39_0037-p0036,Wettinia_quinaria,,availability,CAFL,,,SP04-ARL_220420_OG39_0037-p0036-T22829,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11140,OG39,SP04-ARL_220420_OG39_0037-p0037,Miconia_'peluda',,availability,CA,,,SP04-ARL_220420_OG39_0037-p0037-T22830,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11141,OG39,SP04-ARL_220420_OG39_0037-p0038,A-CR1111,,availability,CA,,,SP04-ARL_220420_OG39_0037-p0038-T22831,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11142,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,,FruitLength,10.89,mm,,SP04-ARL_220420_OG39_0037-p0029-T1571,10.89,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11143,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,too many seeds,NSeedsPerFruit,200,seeds,estimation,SP04-ARL_220420_OG39_0037-p0029-T1572,200,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11144,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedWidth,26.44,mm,,SP04-ARL_220420_OG39_0037-p0032-T17323,26.44,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11145,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedLength,52.95,mm,,SP04-ARL_220420_OG39_0037-p0032-T17324,52.95,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11146,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,FruitWeight,0.31,g,,SP04-ARL_220420_OG39_0037-p0030-T1674,0.31,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11147,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,NSeedsPerFruit,NA,seeds,,SP04-ARL_220420_OG39_0037-p0028-T1537,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11148,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T17313,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11149,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,FruitLength,2.93,mm,,SP04-ARL_220420_OG39_0037-p0031-T1808,2.93,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11150,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T17327,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11151,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,SeedWidth,4.45,mm,,SP04-ARL_220420_OG39_0037-p0030-T1665,4.45,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11152,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,SeedLength,5.3,mm,,SP04-ARL_220420_OG39_0037-p0030-T1666,5.3,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11153,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,FruitLength,2.96,mm,,SP04-ARL_220420_OG39_0037-p0031-T1829,2.96,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11154,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedWidth,NA,mm,,SP04-ARL_220420_OG39_0037-p0028-T1546,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11155,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0028-T1547,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11156,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,SeedWeight,0.071,g,,SP04-ARL_220420_OG39_0037-p0030-T1671,0.071,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11157,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,SeedWidth,4.4,mm,,SP04-ARL_220420_OG39_0037-p0030-T1672,4.4,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11158,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,SeedLength,4.12,mm,,SP04-ARL_220420_OG39_0037-p0030-T1673,4.12,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11159,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,,availability,CA,,,SP04-ARL_220420_OG39_0037-p0029-T22822,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11160,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,FruitWidth,7.77,mm,,SP04-ARL_220420_OG39_0037-p0030-T1675,7.77,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11161,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,SeedWeight,0.01,g,,SP04-ARL_220420_OG39_0037-p0033-T2034,0.01,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11162,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,FruitWidth,3.91,mm,,SP04-ARL_220420_OG39_0037-p0031-T1807,3.91,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11163,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,FruitWeight,1.13,g,,SP04-ARL_220420_OG39_0037-p0033-T2037,1.13,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11164,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,SeedWidth,0.21,mm,,SP04-ARL_220420_OG39_0037-p0031-T1797,0.21,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11165,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,SeedLength,0.28,mm,,SP04-ARL_220420_OG39_0037-p0031-T1798,0.28,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11166,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,NSeedsPerFruit,2,seeds,,SP04-ARL_220420_OG39_0037-p0030-T1677,2,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11167,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_220420_OG39_0037-p0031-T1803,1.00E-04,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11168,OG39,SP04-ARL_220420_OG39_0037-p0034,Wettinia_quinaria,,SeedLength,20.49,mm,,SP04-ARL_220420_OG39_0037-p0034-T1442,20.49,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11169,OG39,SP04-ARL_220420_OG39_0037-p0034,Wettinia_quinaria,,FruitWeight,5.07,g,,SP04-ARL_220420_OG39_0037-p0034-T1443,5.07,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11170,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,SeedLength,4.48,mm,,SP04-ARL_220420_OG39_0037-p0030-T1687,4.48,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11171,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',,availability,CA,,,SP04-ARL_220420_OG39_0037-p0028-T22821,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11172,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,20 seeds on the scale,SeedWeight,1.00E-04,g,estimation,SP04-ARL_220420_OG39_0037-p0029-T1573,1.00E-04,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11173,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,availability,CA,,,SP04-ARL_220420_OG39_0037-p0030-T22823,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11174,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitWidth,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T17312,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11175,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,FruitWeight,0.02,g,,SP04-ARL_220420_OG39_0037-p0031-T1806,0.02,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11176,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',too small,NSeedsPerFruit,NA,seeds,,SP04-ARL_220420_OG39_0037-p0031-T1809,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11177,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_220420_OG39_0037-p0031-T1810,1.00E-04,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11178,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedLength,58.04,mm,,SP04-ARL_220420_OG39_0037-p0032-T17317,58.04,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11179,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitWeight,NA,g,,SP04-ARL_220420_OG39_0037-p0032-T17318,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11180,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitWidth,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T17319,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11181,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T17320,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11182,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,NSeedsPerFruit,NA,seeds,,SP04-ARL_220420_OG39_0037-p0032-T17321,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11183,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedWeight,44.9,g,,SP04-ARL_220420_OG39_0037-p0032-T17322,44.9,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11184,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,FruitWidth,10.09,mm,,SP04-ARL_220420_OG39_0037-p0033-T2031,10.09,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11185,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,NSeedsPerFruit,NA,seeds,,SP04-ARL_220420_OG39_0037-p0032-T1753,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11186,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,NSeedsPerFruit,3,seeds,,SP04-ARL_220420_OG39_0037-p0033-T2033,3,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11187,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,SeedWidth,4.96,mm,,SP04-ARL_220420_OG39_0037-p0030-T1686,4.96,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11188,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,FruitWidth,4.95,mm,,SP04-ARL_220420_OG39_0037-p0030-T1682,4.95,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11189,OG39,SP04-ARL_220420_OG39_0037-p0029,Ficus_cf._pertusa,,FruitWeight,0.71,g,,SP04-ARL_220420_OG39_0037-p0029-T1562,0.71,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11190,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T1704,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11191,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,NSeedsPerFruit,1,seeds,,SP04-ARL_220420_OG39_0037-p0032-T1705,1,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11192,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,SeedWeight,213,g,,SP04-ARL_220420_OG39_0037-p0032-T1706,213,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11193,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,FruitWeight,0.15,g,,SP04-ARL_220420_OG39_0037-p0030-T1667,0.15,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11194,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitWidth,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T1709,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11195,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,FruitLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0032-T1710,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11196,OG39,SP04-ARL_220420_OG39_0037-p0032,Carapa_guianensis,,NSeedsPerFruit,NA,seeds,,SP04-ARL_220420_OG39_0037-p0032-T1711,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11197,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,SeedWeight,0.072,g,,SP04-ARL_220420_OG39_0037-p0030-T1685,0.072,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11198,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,SeedWidth,0.19,mm,,SP04-ARL_220420_OG39_0037-p0031-T1804,0.19,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11199,OG39,SP04-ARL_220420_OG39_0037-p0031,Conostegia_'rosada',,SeedLength,0.33,mm,,SP04-ARL_220420_OG39_0037-p0031-T1805,0.33,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11200,OG39,SP04-ARL_220420_OG39_0037-p0030,A-CR1111,,FruitWeight,0.18,g,,SP04-ARL_220420_OG39_0037-p0030-T1681,0.18,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11201,OG39,SP04-ARL_220420_OG39_0037-p0033,Licania_cf._dodsonii,,SeedWeight,0.03,g,,SP04-ARL_220420_OG39_0037-p0033-T2041,0.03,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
11202,OG39,SP04-ARL_220420_OG39_0037-p0028,Miconia_'peluda',seeds too small,SeedLength,NA,mm,,SP04-ARL_220420_OG39_0037-p0028-T1561,NA,PREX,NA,0.52155163,-79.19538539,576,old-growth forest,old-growth forest,NA,55,old-growth
